ppt,soil,def,q,aet,Latitude,Longitude,Sample Date
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,28-01-2014
75.8,0.6,115.700005,3.8000000000000003,72.0,-27.398611,26.614722,28-01-2014
9.3,0.1,175.1,0.5,8.900001,-33.501667,21.624167,28-01-2014
0.9,3.1000001,222.1,0.0,1.0,-32.595833,19.009444,28-01-2014
182.3,4.7000003,0.7,9.1,173.3,-25.20639,27.558,29-01-2014
3.4000000000000004,0.0,256.9,0.2,3.3,-28.768056,20.720556,29-01-2014
1.8,10.0,209.0,0.1,3.9,-33.13083,18.86278,29-01-2014
3.0,12.900001,197.8,0.2,6.1,-33.7075,18.97444444,29-01-2014
1.2000000000000002,5.8,195.7,0.1,2.1000001,-32.94583,18.33667,29-01-2014
141.6,62.100002,1.5,7.1000000000000005,136.3,-30.13573889,30.67422222,30-01-2014
74.10000000000001,0.6,119.0,3.7,70.4,-27.38972222,26.46388889,30-01-2014
2.2,11.2,204.8,0.1,4.6,-33.31388889,19.07472222,30-01-2014
130.0,69.9,4.4,6.5,131.0,-29.380556,30.2775,31-01-2014
208.5,58.8,0.0,10.4,143.1,-22.769722,30.886944,03-02-2014
130.0,3.1000001,40.600002,6.5,123.8,-26.73806,27.59194,03-02-2014
154.3,3.8,12.8,7.7,146.90001,-26.45,28.085833,03-02-2014
1.7000000000000002,5.6,196.5,0.1,2.4,-33.08883333,19.21878333,03-02-2014
114.9,5.1,41.2,5.7,109.6,-28.747778,31.745833,04-02-2014
75.8,0.6,115.700005,3.8000000000000003,72.0,-27.398611,26.614722,04-02-2014
201.20000000000002,30.5,0.0,10.100000000000001,164.7,-25.45963889,28.26430556,04-02-2014
65.60000000000001,0.6,129.6,3.3000000000000003,62.4,-27.495556,26.074722,04-02-2014
75.8,0.6,115.700005,3.8000000000000003,72.0,-27.4,26.624722,04-02-2014
0.5,0.0,251.7,0.0,0.5,-28.760833,17.730278,05-02-2014
23.6,0.1,198.7,1.2000000000000002,22.5,-29.161667,23.696389,05-02-2014
91.9,0.6,92.700005,4.6000000000000005,87.3,-27.01011111,26.69808333,05-02-2014
182.20000000000002,13.5,0.0,9.1,163.7,-25.81048333,27.90955222,05-02-2014
112.30000000000001,5.5,36.100002,5.6000000000000005,107.200005,-29.140556,31.391944,05-02-2014
142.1,7.0,11.8,7.1000000000000005,135.8,-28.801278,31.955389,05-02-2014
110.60000000000001,17.1,26.4,5.5,134.40001,-28.404444,30.013056,05-02-2014
154.60000000000002,73.8,0.0,7.7,141.6,-29.744167,29.905833,05-02-2014
108.4,2.4,67.3,5.4,103.1,-26.970278,27.211111,05-02-2014
104.80000000000001,2.2,72.700005,5.2,99.700005,-26.880278,26.965,05-02-2014
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,05-02-2014
64.5,0.5,124.9,3.2,61.3,-28.116667,26.725278,05-02-2014
98.2,1.2,81.5,4.9,93.3,-27.044444,27.005,05-02-2014
27.5,0.2,191.1,1.4000000000000001,26.2,-29.033333,23.983333,05-02-2014
91.80000000000001,10.1,52.8,4.6000000000000005,104.5,-28.69485,28.23487,05-02-2014
252.0,78.3,0.0,30.1,151.1,-27.937778,31.209444,06-02-2014
79.30000000000001,0.7,98.1,4.0,75.4,-30.160091,27.40124,06-02-2014
79.7,0.7,97.8,4.0,75.8,-30.336111,27.359444,06-02-2014
66.4,0.6,114.5,3.3000000000000003,63.100002,-30.830556,26.921389,07-02-2014
80.4,0.6,101.5,4.0,76.4,-27.671111,27.236944,07-02-2014
42.1,0.4,154.1,2.1,40.0,-29.658056,25.973333,07-02-2014
61.2,0.5,125.200005,3.1,58.2,-30.679722,26.7125,07-02-2014
113.9,63.8,11.900001,5.7,128.6,-29.641944,30.6875,08-02-2014
118.9,2.9,55.4,5.9,113.200005,-26.648056,27.089444,10-02-2014
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,10-02-2014
140.3,5.3,0.0,7.0,133.3,-31.396,29.2651,10-02-2014
150.1,24.4,0.0,7.5,123.6,-31.554722,29.245556,10-02-2014
91.9,0.6,92.700005,4.6000000000000005,87.3,-27.01011111,26.69808333,11-02-2014
185.3,6.9,0.0,9.3,173.40001,-25.127778,27.628889,11-02-2014
182.3,4.7000003,0.7,9.1,173.3,-25.20639,27.558,11-02-2014
182.4,2.6000001,4.8,9.1,173.3,-24.69514,27.40906,11-02-2014
108.4,2.4,67.3,5.4,103.1,-26.970278,27.211111,11-02-2014
104.80000000000001,2.2,72.700005,5.2,99.700005,-26.880278,26.965,11-02-2014
128.3,11.5,12.2,6.4,141.7,-27.802778,28.768333,11-02-2014
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,11-02-2014
54.6,0.5,142.90001,2.7,51.9,-27.935,26.126667,11-02-2014
64.5,0.5,124.9,3.2,61.3,-28.116667,26.725278,11-02-2014
98.2,1.2,81.5,4.9,93.3,-27.044444,27.005,11-02-2014
58.2,0.5,137.2,2.9000000000000004,55.3,-29.160278,26.573333,11-02-2014
90.80000000000001,10.900001,56.4,4.5,104.9,-28.883333,27.89,11-02-2014
135.5,12.8,6.2000003,6.800000000000001,130.3,-30.568333,29.422778,11-02-2014
135.4,7.1,8.1,6.800000000000001,129.90001,-30.570833,29.150556,11-02-2014
142.20000000000002,8.6,0.0,7.1000000000000005,132.6,-31.104278,29.399722,11-02-2014
242.5,61.7,0.0,40.1,146.90001,-28.338333,31.373611,11-02-2014
230.4,65.3,0.0,16.3,154.90001,-28.068333,31.55,11-02-2014
23.6,0.1,198.7,1.2000000000000002,22.5,-29.161667,23.696389,12-02-2014
163.4,1.9,19.9,8.200000000000001,155.3,-24.39619444,27.08983333,12-02-2014
172.70000000000002,25.800001,0.0,8.6,139.0,-23.658056,31.05,12-02-2014
174.5,32.4,0.0,8.700000000000001,140.40001,-23.281,30.54305556,12-02-2014
203.5,56.8,0.0,10.200000000000001,137.5,-24.058889,31.237222,12-02-2014
108.80000000000001,16.300001,30.6,5.4,131.40001,-28.75,30.442778,12-02-2014
123.10000000000001,57.2,7.8,6.2,130.3,-29.161667,30.629722,12-02-2014
154.3,3.8,12.8,7.7,146.90001,-26.45,28.085833,12-02-2014
98.2,1.2,81.5,4.9,93.3,-27.044444,27.005,12-02-2014
71.2,0.5,113.1,3.6,67.700005,-29.615556,27.065278,12-02-2014
136.8,4.8,7.4,6.800000000000001,130.5,-31.031389,28.883333,12-02-2014
132.9,4.3,12.6,6.6000000000000005,126.700005,-30.86013889,29.07125,12-02-2014
135.4,7.1,8.1,6.800000000000001,129.90001,-30.570833,29.150556,12-02-2014
133.20000000000002,3.9,13.400001,6.7,126.9,-30.77586667,29.03221667,12-02-2014
1.2000000000000002,5.8,195.7,0.1,2.1000001,-32.94583,18.33667,12-02-2014
223.9,74.8,0.0,16.400000000000002,140.7,-28.44555556,32.325,09-04-2014
130.9,11.7,24.300001,6.5,133.6,-27.4275,28.525833,13-02-2014
20.200000000000003,1.3000001,134.6,1.0,19.300001,-34.031944,22.053333,13-02-2014
3.4000000000000004,18.0,149.3,0.2,8.3,-34.329722,18.990278,13-02-2014
1.8,10.0,209.0,0.1,3.9,-33.13083,18.86278,13-02-2014
2.0,1.9,191.5,0.1,2.0,-33.897778,20.012778,13-02-2014
374.20000000000005,125.9,0.0,129.0,133.7,-24.679167,30.8025,14-02-2014
54.6,0.5,142.90001,2.7,51.9,-27.935,26.126667,14-02-2014
21.8,1.4,131.6,1.1,20.800001,-34.039722,22.133333,14-02-2014
24.8,1.5,125.6,1.2000000000000002,23.6,-34.02861,22.22222,14-02-2014
177.9,13.0,0.0,8.9,160.1,-25.99136,27.84208,17-02-2014
110.5,15.900001,27.1,5.5,132.3,-28.735556,29.820556,17-02-2014
118.9,2.9,55.4,5.9,113.200005,-26.648056,27.089444,17-02-2014
54.6,0.5,142.90001,2.7,51.9,-27.935,26.126667,17-02-2014
64.5,0.5,124.9,3.2,61.3,-28.1175,26.719444,17-02-2014
64.5,0.5,124.9,3.2,61.3,-28.116667,26.725278,17-02-2014
31.0,0.1,189.6,1.6,29.5,-29.042222,24.6,17-02-2014
27.5,0.2,191.1,1.4000000000000001,26.2,-29.033333,23.983333,17-02-2014
2.2,6.0,196.8,0.1,3.3,-33.818056,19.694722,17-02-2014
1.7000000000000002,5.6,196.5,0.1,2.4,-33.08883333,19.21878333,17-02-2014
91.9,0.6,92.700005,4.6000000000000005,87.3,-27.01011111,26.69808333,18-02-2014
185.10000000000002,19.7,0.0,9.3,162.40001,-27.602222,29.942778,18-02-2014
108.4,2.4,67.3,5.4,103.1,-26.970278,27.211111,18-02-2014
104.80000000000001,2.2,72.700005,5.2,99.700005,-26.880278,26.965,18-02-2014
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,18-02-2014
58.2,0.5,137.2,2.9000000000000004,55.3,-29.160278,26.573333,18-02-2014
31.8,0.1,188.0,1.6,30.2,-29.028629,24.638389,18-02-2014
2.3000000000000003,2.2,179.40001,0.1,2.3,-34.075556,20.145556,18-02-2014
0.9,3.1000001,222.1,0.0,1.0,-32.595833,19.009444,18-02-2014
201.20000000000002,30.5,0.0,10.100000000000001,164.7,-25.45963889,28.26430556,18-02-2014
65.60000000000001,0.6,129.6,3.3000000000000003,62.4,-27.495556,26.074722,18-02-2014
23.6,0.1,198.7,1.2000000000000002,22.5,-29.161667,23.696389,19-02-2014
182.20000000000002,13.5,0.0,9.1,163.7,-25.81048333,27.90955222,19-02-2014
151.6,4.6,3.2,7.6000000000000005,144.2,-26.905,32.324722,19-02-2014
154.60000000000002,73.8,0.0,7.7,141.6,-29.744167,29.905833,19-02-2014
156.3,3.6000001,3.3,7.800000000000001,148.8,-27.169444,29.233889,19-02-2014
149.20000000000002,3.9,14.6,7.5,142.1,-27.00222,28.76528,19-02-2014
130.0,3.1000001,40.600002,6.5,123.8,-26.73806,27.59194,19-02-2014
154.3,3.8,12.8,7.7,146.90001,-26.45,28.085833,19-02-2014
27.5,0.2,191.1,1.4000000000000001,26.2,-29.033333,23.983333,19-02-2014
91.80000000000001,10.1,52.8,4.6000000000000005,104.5,-28.69485,28.23487,19-02-2014
90.80000000000001,10.900001,56.4,4.5,104.9,-28.883333,27.89,19-02-2014
3.0,12.900001,197.8,0.2,6.1,-33.7075,18.97444444,19-02-2014
226.4,50.4,0.0,16.5,160.6,-25.57877778,29.12747222,19-02-2014
66.4,0.6,114.5,3.3000000000000003,63.100002,-30.830556,26.921389,20-02-2014
64.5,0.5,124.9,3.2,61.3,-28.1175,26.719444,20-02-2014
42.1,0.4,154.1,2.1,40.0,-29.658056,25.973333,20-02-2014
61.2,0.5,125.200005,3.1,58.2,-30.679722,26.7125,20-02-2014
79.30000000000001,0.7,98.1,4.0,75.4,-30.160091,27.40124,20-02-2014
79.7,0.7,97.8,4.0,75.8,-30.336111,27.359444,20-02-2014
2.2,11.2,204.8,0.1,4.6,-33.31388889,19.07472222,20-02-2014
232.9,41.7,0.0,30.3,161.90001,-24.925278,29.324444,21-02-2014
26.5,0.0,185.5,1.3,25.2,-30.534167,24.961944,21-02-2014
169.5,42.9,0.0,31.700000000000003,137.8,-29.7775,29.470833,24-02-2014
154.60000000000002,73.8,0.0,7.7,141.6,-29.744167,29.905833,24-02-2014
154.3,3.8,12.8,7.7,146.90001,-26.45,28.085833,24-02-2014
54.6,0.5,142.90001,2.7,51.9,-27.935,26.126667,24-02-2014
64.5,0.5,124.9,3.2,61.3,-28.1175,26.719444,24-02-2014
64.5,0.5,124.9,3.2,61.3,-28.116667,26.725278,24-02-2014
58.2,0.5,137.2,2.9000000000000004,55.3,-29.160278,26.573333,24-02-2014
91.9,0.6,92.700005,4.6000000000000005,87.3,-27.01011111,26.69808333,25-02-2014
185.3,6.9,0.0,9.3,173.40001,-25.127778,27.628889,25-02-2014
163.4,1.9,19.9,8.200000000000001,155.3,-24.39619444,27.08983333,25-02-2014
182.4,2.6000001,4.8,9.1,173.3,-24.69514,27.40906,25-02-2014
325.70000000000005,72.8,0.0,114.7,145.8,-27.5275,30.858056,25-02-2014
154.10000000000002,43.100002,0.0,7.7,130.7,-30.733889,29.828333,25-02-2014
158.10000000000002,76.6,0.0,7.9,135.40001,-29.987778,29.851667,25-02-2014
130.0,69.9,4.4,6.5,131.0,-29.380556,30.2775,25-02-2014
156.20000000000002,4.4,7.3,7.800000000000001,148.8,-26.861111,28.884722,25-02-2014
108.4,2.4,67.3,5.4,103.1,-26.970278,27.211111,25-02-2014
104.80000000000001,2.2,72.700005,5.2,99.700005,-26.880278,26.965,25-02-2014
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,25-02-2014
98.2,1.2,81.5,4.9,93.3,-27.044444,27.005,25-02-2014
9.3,0.1,175.1,0.5,8.900001,-33.501667,21.624167,25-02-2014
151.8,45.4,4.2000003,7.6000000000000005,151.5,-28.058889,30.373611,25-02-2014
23.6,0.1,198.7,1.2000000000000002,22.5,-29.161667,23.696389,26-02-2014
182.3,4.7000003,0.7,9.1,173.3,-25.20639,27.558,26-02-2014
168.5,3.8,5.3,8.4,160.40001,-25.73411,27.21422,26-02-2014
118.9,2.9,55.4,5.9,113.200005,-26.648056,27.089444,26-02-2014
64.5,0.5,124.9,3.2,61.3,-28.116667,26.725278,26-02-2014
80.4,0.6,101.5,4.0,76.4,-27.671111,27.236944,26-02-2014
3.4000000000000004,0.0,256.9,0.2,3.3,-28.768056,20.720556,26-02-2014
91.9,0.7,90.0,4.6000000000000005,87.3,-27.356667,27.286389,26-02-2014
141.6,62.100002,1.5,7.1000000000000005,136.3,-30.13573889,30.67422222,27-02-2014
159.4,47.100002,0.0,8.0,135.7,-30.398056,30.601944,27-02-2014
43.0,0.2,169.5,2.1,40.8,-27.902778,24.615556,28-02-2014
135.9,80.1,2.1000001,6.800000000000001,132.7,-29.803611,30.516111,28-02-2014
130.0,3.1000001,40.600002,6.5,123.8,-26.73806,27.59194,03-03-2014
154.3,3.8,12.8,7.7,146.90001,-26.45,28.085833,03-03-2014
54.6,0.5,142.90001,2.7,51.9,-27.935,26.126667,03-03-2014
64.5,0.5,124.9,3.2,61.3,-28.116667,26.725278,03-03-2014
0.6000000000000001,0.4,233.2,0.0,0.6,-32.502778,19.535833,03-03-2014
91.9,0.7,90.0,4.6000000000000005,87.3,-27.356667,27.286389,03-03-2014
182.20000000000002,13.5,0.0,9.1,163.7,-25.81048333,27.90955222,04-03-2014
156.20000000000002,4.4,7.3,7.800000000000001,148.8,-26.861111,28.884722,04-03-2014
145.3,3.9,19.800001,7.300000000000001,138.40001,-27.02314,28.59389,04-03-2014
75.8,0.6,115.700005,3.8000000000000003,72.0,-27.398611,26.614722,04-03-2014
80.4,0.6,101.5,4.0,76.4,-27.671111,27.236944,04-03-2014
21.8,1.4,131.6,1.1,20.800001,-34.039722,22.133333,04-03-2014
65.60000000000001,0.6,129.6,3.3000000000000003,62.4,-27.495556,26.074722,04-03-2014
75.8,0.6,115.700005,3.8000000000000003,72.0,-27.4,26.624722,04-03-2014
23.6,0.1,198.7,1.2000000000000002,22.5,-29.161667,23.696389,05-03-2014
91.9,0.6,92.700005,4.6000000000000005,87.3,-27.01011111,26.69808333,05-03-2014
112.30000000000001,5.5,36.100002,5.6000000000000005,107.200005,-29.140556,31.391944,05-03-2014
154.60000000000002,73.8,0.0,7.7,141.6,-29.744167,29.905833,05-03-2014
104.80000000000001,2.2,72.700005,5.2,99.700005,-26.880278,26.965,05-03-2014
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,05-03-2014
80.4,0.6,101.5,4.0,76.4,-27.671111,27.236944,05-03-2014
27.5,0.2,191.1,1.4000000000000001,26.2,-29.033333,23.983333,05-03-2014
24.8,1.5,125.6,1.2000000000000002,23.6,-34.02861,22.22222,05-03-2014
1.8,10.0,209.0,0.1,3.9,-33.13083,18.86278,05-03-2014
201.20000000000002,30.5,0.0,10.100000000000001,164.7,-25.45963889,28.26430556,05-03-2014
208.5,58.8,0.0,10.4,143.1,-22.769722,30.886944,06-03-2014
252.0,78.3,0.0,30.1,151.1,-27.937778,31.209444,06-03-2014
118.9,2.9,55.4,5.9,113.200005,-26.648056,27.089444,06-03-2014
108.4,2.4,67.3,5.4,103.1,-26.970278,27.211111,06-03-2014
75.8,0.6,115.700005,3.8000000000000003,72.0,-27.398611,26.614722,06-03-2014
98.2,1.2,81.5,4.9,93.3,-27.044444,27.005,06-03-2014
11.3,0.0,237.40001,0.6000000000000001,10.8,-29.651389,22.746389,06-03-2014
21.5,0.1,206.0,1.1,20.4,-29.1825,23.575556,06-03-2014
20.200000000000003,1.3000001,134.6,1.0,19.300001,-34.031944,22.053333,06-03-2014
3.0,12.900001,197.8,0.2,6.1,-33.7075,18.97444444,06-03-2014
1.2000000000000002,5.8,195.7,0.1,2.1000001,-32.94583,18.33667,06-03-2014
151.8,45.4,4.2000003,7.6000000000000005,151.5,-28.058889,30.373611,06-03-2014
110.60000000000001,17.1,26.4,5.5,134.40001,-28.404444,30.013056,07-03-2014
64.5,0.5,124.9,3.2,61.3,-28.116667,26.725278,07-03-2014
11.3,0.0,237.40001,0.6000000000000001,10.8,-29.651389,22.746389,07-03-2014
29.3,1.7,118.1,1.5,27.9,-34.005833,22.351111,07-03-2014
130.0,69.9,4.4,6.5,131.0,-29.380556,30.2775,08-03-2014
154.3,3.8,12.8,7.7,146.90001,-26.45,28.085833,10-03-2014
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,10-03-2014
64.5,0.5,124.9,3.2,61.3,-28.1175,26.719444,10-03-2014
140.3,5.3,0.0,7.0,133.3,-31.396,29.2651,10-03-2014
150.1,24.4,0.0,7.5,123.6,-31.554722,29.245556,10-03-2014
91.9,0.6,92.700005,4.6000000000000005,87.3,-27.01011111,26.69808333,11-03-2014
236.5,86.8,0.0,11.8,139.7,-24.183889,30.823889,11-03-2014
156.20000000000002,4.4,7.3,7.800000000000001,148.8,-26.861111,28.884722,11-03-2014
118.9,2.9,55.4,5.9,113.200005,-26.648056,27.089444,11-03-2014
108.4,2.4,67.3,5.4,103.1,-26.970278,27.211111,11-03-2014
104.80000000000001,2.2,72.700005,5.2,99.700005,-26.880278,26.965,11-03-2014
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,11-03-2014
48.5,0.3,183.7,2.4000000000000004,46.0,-27.902778,24.615556,02-08-2012
98.2,1.2,81.5,4.9,93.3,-27.044444,27.005,11-03-2014
135.5,12.8,6.2000003,6.800000000000001,130.3,-30.568333,29.422778,11-03-2014
135.4,7.1,8.1,6.800000000000001,129.90001,-30.570833,29.150556,11-03-2014
142.20000000000002,8.6,0.0,7.1000000000000005,132.6,-31.104278,29.399722,11-03-2014
11.5,1.1,157.90001,0.6000000000000001,10.900001,-34.092222,21.295278,11-03-2014
23.6,0.1,198.7,1.2000000000000002,22.5,-29.161667,23.696389,12-03-2014
29.200000000000003,0.2,188.5,1.5,27.800001,-28.7115,24.07288889,12-03-2014
113.9,63.8,11.900001,5.7,128.6,-29.641944,30.6875,12-03-2014
93.9,0.2,109.200005,4.7,89.200005,-27.902778,24.615556,20-06-2013
218.10000000000002,72.5,0.0,10.9,137.8,-24.034167,31.123611,12-03-2014
223.9,74.8,0.0,16.400000000000002,140.7,-28.44555556,32.325,07-05-2014
108.80000000000001,16.300001,30.6,5.4,131.40001,-28.75,30.442778,12-03-2014
123.10000000000001,57.2,7.8,6.2,130.3,-29.161667,30.629722,12-03-2014
145.3,3.9,19.800001,7.300000000000001,138.40001,-27.02314,28.59389,12-03-2014
133.9,7.6,29.6,6.7,129.2,-27.273889,28.49,12-03-2014
130.9,11.7,24.300001,6.5,133.6,-27.4275,28.525833,12-03-2014
135.4,9.1,26.1,6.800000000000001,131.90001,-27.3,28.586944,12-03-2014
83.30000000000001,0.2,73.3,4.2,79.1,-27.902778,24.615556,02-01-2014
54.6,0.5,142.90001,2.7,51.9,-27.935,26.126667,12-03-2014
61.0,0.5,134.0,3.0,57.9,-28.141944,26.417778,12-03-2014
11.3,0.0,237.40001,0.6000000000000001,10.8,-29.651389,22.746389,12-03-2014
136.8,4.8,7.4,6.800000000000001,130.5,-31.031389,28.883333,12-03-2014
132.9,4.3,12.6,6.6000000000000005,126.700005,-30.86013889,29.07125,12-03-2014
133.20000000000002,3.9,13.400001,6.7,126.9,-30.77586667,29.03221667,12-03-2014
43.0,0.2,169.5,2.1,40.8,-27.902778,24.615556,23-05-2014
242.5,61.7,0.0,40.1,146.90001,-28.338333,31.373611,12-03-2014
230.4,65.3,0.0,16.3,154.90001,-28.068333,31.55,12-03-2014
374.20000000000005,125.9,0.0,129.0,133.7,-24.679167,30.8025,13-03-2014
182.3,4.7000003,0.7,9.1,173.3,-25.20639,27.558,13-03-2014
49.900000000000006,0.3,164.5,2.5,47.4,-27.573056,24.746389,13-03-2014
2.0,0.0,238.40001,0.1,1.9,-31.394444,20.947222,13-03-2014
1.7000000000000002,5.6,196.5,0.1,2.4,-33.08883333,19.21878333,13-03-2014
2.0,1.9,191.5,0.1,2.0,-33.897778,20.012778,13-03-2014
43.0,0.2,169.5,2.1,40.8,-27.902778,24.615556,14-03-2014
49.900000000000006,0.3,164.5,2.5,47.4,-27.573056,24.746389,15-03-2014
0.9,0.0,261.1,0.0,0.90000004,-28.96362,19.15486,15-03-2014
39.0,0.2,186.6,2.0,37.100002,-27.902778,24.615556,21-11-2014
177.9,13.0,0.0,8.9,160.1,-25.99136,27.84208,17-03-2014
110.5,15.900001,27.1,5.5,132.3,-28.735556,29.820556,17-03-2014
130.0,3.1000001,40.600002,6.5,123.8,-26.73806,27.59194,17-03-2014
54.6,0.5,142.90001,2.7,51.9,-27.935,26.126667,17-03-2014
64.5,0.5,124.9,3.2,61.3,-28.1175,26.719444,17-03-2014
64.5,0.5,124.9,3.2,61.3,-28.116667,26.725278,17-03-2014
31.0,0.1,189.6,1.6,29.5,-29.042222,24.6,17-03-2014
27.5,0.2,191.1,1.4000000000000001,26.2,-29.033333,23.983333,17-03-2014
172.70000000000002,25.800001,0.0,8.6,139.0,-23.658056,31.05,18-03-2014
174.5,32.4,0.0,8.700000000000001,140.40001,-23.281,30.54305556,18-03-2014
156.3,3.6000001,3.3,7.800000000000001,148.8,-27.169444,29.233889,18-03-2014
156.20000000000002,4.4,7.3,7.800000000000001,148.8,-26.861111,28.884722,18-03-2014
93.4,0.6,89.4,4.7,88.8,-26.98472222,26.63227778,18-03-2014
31.8,0.1,188.0,1.6,30.2,-29.028629,24.638389,18-03-2014
2.2,8.6,191.7,0.1,4.0,-33.38056,19.30167,18-03-2014
2.2,11.2,204.8,0.1,4.6,-33.31388889,19.07472222,18-03-2014
201.20000000000002,30.5,0.0,10.100000000000001,164.7,-25.45963889,28.26430556,18-03-2014
65.60000000000001,0.6,129.6,3.3000000000000003,62.4,-27.495556,26.074722,18-03-2014
293.0,152.90001,0.0,14.700000000000001,140.3,-25.447222,30.711667,18-03-2014
23.6,0.1,198.7,1.2000000000000002,22.5,-29.161667,23.696389,19-03-2014
91.9,0.6,92.700005,4.6000000000000005,87.3,-27.01011111,26.69808333,19-03-2014
182.20000000000002,13.5,0.0,9.1,163.7,-25.81048333,27.90955222,19-03-2014
189.60000000000002,40.0,0.0,9.5,147.1,-27.363611,31.783333,19-03-2014
118.9,2.9,55.4,5.9,113.200005,-26.648056,27.089444,19-03-2014
108.4,2.4,67.3,5.4,103.1,-26.970278,27.211111,19-03-2014
104.80000000000001,2.2,72.700005,5.2,99.700005,-26.880278,26.965,19-03-2014
98.2,1.2,81.5,4.9,93.3,-27.044444,27.005,19-03-2014
49.900000000000006,0.3,164.5,2.5,47.4,-27.573056,24.746389,19-03-2014
27.5,0.2,191.1,1.4000000000000001,26.2,-29.033333,23.983333,19-03-2014
46.6,0.3,176.5,2.3000000000000003,44.3,-28.376944,24.303056,29-09-2011
46.6,0.3,176.5,2.3000000000000003,44.3,-28.376944,24.303056,20-11-2011
46.6,0.3,176.5,2.3000000000000003,44.3,-28.376944,24.303056,08-12-2011
0.9,3.1000001,222.1,0.0,1.0,-32.595833,19.009444,19-03-2014
102.0,0.3,107.4,5.1000000000000005,96.9,-28.376944,24.303056,19-01-2012
363.6,139.7,0.0,91.30000000000001,148.1,-26.03611,30.99778,20-03-2014
185.10000000000002,19.7,0.0,9.3,162.40001,-27.602222,29.942778,20-03-2014
154.60000000000002,73.8,0.0,7.7,141.6,-29.744167,29.905833,20-03-2014
102.0,0.3,107.4,5.1000000000000005,96.9,-28.376944,24.303056,05-07-2012
46.7,0.3,187.40001,2.3000000000000003,44.4,-28.376944,24.303056,11-07-2012
169.5,42.9,0.0,31.700000000000003,137.8,-29.7775,29.470833,24-03-2014
46.7,0.3,187.40001,2.3000000000000003,44.4,-28.376944,24.303056,16-08-2012
46.7,0.3,187.40001,2.3000000000000003,44.4,-28.376944,24.303056,30-08-2012
46.7,0.3,187.40001,2.3000000000000003,44.4,-28.376944,24.303056,27-09-2012
86.9,0.2,118.3,4.3,82.6,-28.376944,24.303056,17-01-2013
86.9,0.2,118.3,4.3,82.6,-28.376944,24.303056,28-02-2013
158.10000000000002,76.6,0.0,7.9,135.40001,-29.987778,29.851667,24-03-2014
86.9,0.2,118.3,4.3,82.6,-28.376944,24.303056,14-03-2013
86.9,0.2,118.3,4.3,82.6,-28.376944,24.303056,11-04-2013
86.9,0.2,118.3,4.3,82.6,-28.376944,24.303056,25-04-2013
86.9,0.2,118.3,4.3,82.6,-28.376944,24.303056,09-05-2013
86.9,0.2,118.3,4.3,82.6,-28.376944,24.303056,20-06-2013
86.9,0.2,118.3,4.3,82.6,-28.376944,24.303056,04-07-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,18-07-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,01-08-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,15-08-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,29-08-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,12-09-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,26-09-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,10-10-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,24-10-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,07-11-2013
53.300000000000004,0.2,164.2,2.7,50.600002,-28.376944,24.303056,21-11-2013
78.5,0.2,80.1,3.9000000000000004,74.5,-28.376944,24.303056,02-01-2014
35.2,0.2,179.3,1.8,33.4,-28.376944,24.303056,16-01-2014
35.2,0.2,179.3,1.8,33.4,-28.376944,24.303056,30-01-2014
35.2,0.2,179.3,1.8,33.4,-28.376944,24.303056,27-02-2014
154.60000000000002,73.8,0.0,7.7,141.6,-29.744167,29.905833,24-03-2014
154.3,3.8,12.8,7.7,146.90001,-26.45,28.085833,24-03-2014
54.6,0.5,142.90001,2.7,51.9,-27.935,26.126667,24-03-2014
61.0,0.5,134.0,3.0,57.9,-28.141944,26.417778,24-03-2014
35.2,0.2,179.3,1.8,33.4,-28.376944,24.303056,05-06-2014
64.5,0.5,124.9,3.2,61.3,-28.1175,26.719444,24-03-2014
115.0,0.2,42.100002,5.800000000000001,109.3,-22.225556,29.990556,25-03-2014
185.3,6.9,0.0,9.3,173.40001,-25.127778,27.628889,25-03-2014
163.4,1.9,19.9,8.200000000000001,155.3,-24.39619444,27.08983333,25-03-2014
182.4,2.6000001,4.8,9.1,173.3,-24.69514,27.40906,25-03-2014
35.7,0.2,191.6,1.8,34.0,-28.376944,24.303056,23-10-2014
154.10000000000002,43.100002,0.0,7.7,130.7,-30.733889,29.828333,25-03-2014
