Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI,blue,red
-32.000556,28.581667,04-06-2014,8823.5,10519.0,8917.5,8479.0,-0.005298461191590073,0.08239652200756267,9154.0,10354.0
-32.000556,28.581667,04-07-2012,10507.5,11605.5,8410.5,8300.5,0.1108468125594666,0.1596223021582726,9778.5,12766.5
-32.000556,28.581667,05-06-2013,9690.0,11114.5,9706.0,8972.5,-0.0008249123530624829,0.06764967219807369,9483.5,11003.5
-32.000556,28.581667,05-08-2015,10768.5,12456.5,8819.5,8791.0,0.0994996936900138,0.17094378642601915,10208.0,14073.0
-32.000556,28.581667,06-02-2014,15122.0,11773.5,8920.0,8272.0,0.2579652275185082,0.13789354145021318,9831.0,14048.5
-32.000556,28.581667,06-06-2012,10589.0,11648.5,9375.5,8738.5,0.06078288962909134,0.10811453576864485,9740.0,12822.0
-32.000556,28.581667,06-07-2011,10754.0,11229.0,9285.5,8738.5,0.07328027146385852,0.09473786833702945,9954.0,11769.0
-32.000556,28.581667,06-08-2014,8884.5,10063.0,9534.0,8720.0,-0.035263457936313844,0.026993927641985882,8868.0,9707.0
-32.000556,28.581667,07-05-2015,13326.0,12763.0,11084.5,10319.5,0.09182523913889477,0.0703847363455286,10161.5,14195.5
-32.000556,28.581667,08-05-2013,11016.0,10945.0,8307.0,8150.0,0.14019562179785677,0.13702472470392615,9393.5,11943.0
-32.000556,28.581667,08-06-2011,10516.0,10282.0,8754.0,8383.0,0.09143746756616455,0.08026896406808112,9144.0,11311.0
-32.000556,28.581667,09-04-2014,10256.5,10433.0,8827.0,8500.0,0.07490764272801072,0.08338525441329137,8981.0,10545.0
-32.000556,28.581667,09-07-2014,9338.5,10082.0,9386.0,8825.5,-0.0025367833587011538,0.03575097596055047,8999.5,9744.5
-32.000556,28.581667,10-04-2013,14901.5,12058.0,8639.0,8143.0,0.2660308829464104,0.16519302314344997,9747.0,14766.0
-32.000556,28.581667,11-02-2015,12349.5,11536.5,9494.5,8672.5,0.1306995055850571,0.0970947648709044,9786.5,12872.5
-32.000556,28.581667,11-03-2015,12349.5,11536.5,9494.5,8672.5,0.1306995055850571,0.0970947648709044,9786.5,12872.5
-32.000556,28.581667,11-05-2011,10516.0,10282.0,8754.0,8383.0,0.09143746756616455,0.08026896406808112,9144.0,11311.0
-32.000556,28.581667,12-03-2014,12628.5,11091.0,8568.5,8162.0,0.19153653818936553,0.12830946870469684,9341.5,12515.0
-32.000556,28.581667,12-11-2015,10508.0,11890.0,9190.0,8973.0,0.06691034622804312,0.12808349146109999,10037.0,12819.0
-32.000556,28.581667,12-12-2012,15181.0,12109.5,8938.5,8611.0,0.25881548124961024,0.15065564424173247,9802.0,14372.0
-32.000556,28.581667,13-02-2013,15181.0,12109.5,8938.5,8611.0,0.25881548124961024,0.15065564424173247,9802.0,14372.0
-32.000556,28.581667,13-03-2013,13945.5,12475.0,8386.0,8219.0,0.24895327228354458,0.19601169646709077,10132.5,14917.0
-32.000556,28.581667,13-04-2011,13279.5,11389.5,8597.5,7995.0,0.2140147186542935,0.1396907990193619,9715.5,13630.5
-32.000556,28.581667,14-03-2012,10589.0,11648.5,9375.5,8738.5,0.06078288962909134,0.10811453576864485,9740.0,12822.0
-32.000556,28.581667,14-05-2014,11228.0,11697.5,8222.5,8020.5,0.15452044934577439,0.17444779116465778,9728.5,13385.0
-32.000556,28.581667,15-01-2014,15122.0,11773.5,8920.0,8272.0,0.2579652275185082,0.13789354145021318,9831.0,14048.5
-32.000556,28.581667,15-01-2015,13167.5,10023.5,12124.5,11029.0,0.041238336232800724,-0.09486183854072561,8909.0,10677.5
-32.000556,28.581667,15-02-2011,13279.5,11389.5,8597.5,7995.0,0.2140147186542935,0.1396907990193619,9715.5,13630.5
-32.000556,28.581667,15-07-2015,9857.5,12077.5,9291.0,9083.5,0.029584562759484925,0.13040222757797634,10034.5,12936.5
-32.000556,28.581667,16-01-2013,15181.0,12109.5,8938.5,8611.0,0.25881548124961024,0.15065564424173247,9802.0,14372.0
-32.000556,28.581667,16-12-2015,10508.0,11890.0,9190.0,8973.0,0.06691034622804312,0.12808349146109999,10037.0,12819.0
-32.000556,28.581667,18-01-2012,13192.5,11451.0,9003.5,8575.5,0.1887276986844468,0.11965582145738045,9721.5,13114.0
-32.000556,28.581667,19-01-2011,13279.5,11389.5,8597.5,7995.0,0.2140147186542935,0.1396907990193619,9715.5,13630.5
-32.000556,28.581667,19-06-2015,9857.5,12077.5,9291.0,9083.5,0.029584562759484925,0.13040222757797634,10034.5,12936.5
-32.000556,28.581667,21-11-2012,12623.0,11073.0,8886.5,8472.0,0.1737139403519367,0.10954683233547881,9411.0,12142.0
-32.000556,28.581667,22-04-2015,13326.0,12763.0,11084.5,10319.5,0.09182523913889477,0.0703847363455286,10161.5,14195.5
-32.000556,28.581667,23-10-2013,13483.5,12021.5,8873.0,8370.0,0.206226377116274,0.15068558711622604,10031.0,14367.0
-32.000556,28.581667,24-10-2011,13192.5,11451.0,9003.5,8575.5,0.1887276986844468,0.11965582145738045,9721.5,13114.0
-32.000556,28.581667,24-10-2012,12623.0,11073.0,8886.5,8472.0,0.1737139403519367,0.10954683233547881,9411.0,12142.0
-32.000556,28.581667,28-08-2013,10954.5,11581.0,9634.5,9001.5,0.06411190441497856,0.09174895713039952,10216.0,12359.5
-32.000556,28.581667,28-09-2011,13192.5,11451.0,9003.5,8575.5,0.1887276986844468,0.11965582145738045,9721.5,13114.0
-32.000556,28.581667,28-11-2011,13192.5,11451.0,9003.5,8575.5,0.1887276986844468,0.11965582145738045,9721.5,13114.0
-32.000556,28.581667,29-10-2014,11417.5,12053.0,9903.0,9023.0,0.07103491944372754,0.0979231189652027,10033.5,13276.0
-32.000556,28.581667,30-09-2015,10508.0,11890.0,9190.0,8973.0,0.06691034622804312,0.12808349146109999,10037.0,12819.0
-32.000556,28.581667,31-07-2013,10193.0,11269.5,9494.5,9367.5,0.0354793650793649,0.08548449239067576,9501.5,11983.0
-32.000556,28.581667,31-08-2011,11178.0,11312.0,8334.0,8150.0,0.14575645756457492,0.15158301944416092,9679.5,11777.0
