Latitude,Longitude,Sample Date,blue,red
-25.57877778,29.12747222,08-08-2013,9383.0,11551.0
-29.803611,30.516111,09-08-2013,8607.0,9965.5
-28.735556,29.820556,12-08-2013,8569.5,9407.0
-26.73806,27.59194,12-08-2013,8378.0,9303.0
-26.45,28.085833,12-08-2013,9187.0,11447.0
-26.98472222,26.63227778,12-08-2013,9417.5,12022.0
-33.38056,19.30167,12-08-2013,,
-28.760833,17.730278,13-08-2013,8066.5,8681.5
-22.225556,29.990556,13-08-2013,8303.0,8970.0
-25.127778,27.628889,13-08-2013,8948.5,11278.5
-24.39619444,27.08983333,13-08-2013,8459.5,9674.5
-24.69514,27.40906,13-08-2013,8731.0,10390.5
-23.658056,31.05,13-08-2013,8587.0,10524.0
-23.281,30.54305556,13-08-2013,8635.0,10501.5
-27.169444,29.233889,13-08-2013,9577.0,11812.5
-27.00222,28.76528,13-08-2013,8995.0,10644.0
-26.970278,27.211111,13-08-2013,7597.5,8028.5
-29.1825,23.575556,13-08-2013,8530.0,8970.5
-34.039722,22.133333,13-08-2013,8020.5,8849.0
-34.02861,22.22222,13-08-2013,7955.0,8617.5
-31.5653,18.3306,13-08-2013,9258.0,10274.0
-29.161667,23.696389,14-08-2013,,
-27.01011111,26.69808333,14-08-2013,8198.0,9171.0
-29.641944,30.6875,14-08-2013,8024.0,8671.5
-24.183889,30.823889,14-08-2013,8400.5,9451.5
-25.20639,27.558,14-08-2013,8629.0,10212.5
-22.769722,30.886944,14-08-2013,8769.0,10379.0
-23.838611,31.640833,14-08-2013,8376.0,9383.5
-24.058889,31.237222,14-08-2013,8619.0,10095.5
-27.363611,31.783333,14-08-2013,8056.5,8703.0
-26.648056,27.089444,14-08-2013,9257.5,11447.0
-26.880278,26.965,14-08-2013,9245.5,11556.5
-27.38972222,26.46388889,14-08-2013,7826.5,8444.5
-26.98472222,26.63227778,14-08-2013,9417.5,12022.0
-28.141944,26.417778,14-08-2013,8853.5,10962.0
-28.1175,26.719444,14-08-2013,8982.0,11205.0
-29.033333,23.983333,14-08-2013,9362.5,11373.5
-28.768056,20.720556,14-08-2013,8705.5,9971.5
-34.092222,21.295278,14-08-2013,9650.0,11171.0
-33.13083,18.86278,14-08-2013,8694.0,9813.0
-26.905,32.324722,15-08-2013,,
-27.602222,29.942778,15-08-2013,8922.0,10930.5
-27.398611,26.614722,15-08-2013,8418.0,10266.5
-27.671111,27.236944,15-08-2013,9112.0,11052.0
-27.902778,24.615556,15-08-2013,9654.5,13092.0
-24.679167,30.8025,16-08-2013,8500.0,10509.5
-29.744167,29.905833,16-08-2013,8872.5,10404.0
-25.447222,30.711667,18-08-2013,8480.0,9490.0
-25.99136,27.84208,19-08-2013,8987.0,10710.0
-29.160278,26.573333,19-08-2013,9365.5,11697.0
-32.502778,19.535833,19-08-2013,9761.0,12528.5
-31.860278,18.6875,20-08-2013,9002.0,9717.0
-22.91028,29.61111,20-08-2013,8941.0,10545.0
-25.45963889,28.26430556,20-08-2013,9133.0,11137.0
-25.81048333,27.90955222,21-08-2013,9004.0,10431.5
-22.935,28.004167,21-08-2013,8728.5,10604.5
-26.03611,30.99778,21-08-2013,9480.0,10338.0
-28.75,30.442778,21-08-2013,9584.0,10875.0
-29.161667,30.629722,21-08-2013,8916.0,10496.5
-26.45,28.085833,21-08-2013,9187.0,11447.0
-27.671111,27.236944,21-08-2013,,
-33.7075,18.97444444,21-08-2013,8817.0,9913.5
-27.01011111,26.69808333,22-08-2013,9617.5,10324.5
-24.282222,28.090278,22-08-2013,8837.5,10531.0
-27.00222,28.76528,22-08-2013,11597.5,17347.5
-26.98472222,26.63227778,22-08-2013,10235.0,12616.5
-28.116667,26.725278,22-08-2013,10400.0,11213.0
-33.31388889,19.07472222,22-08-2013,8311.0,8877.0
-26.648056,27.089444,23-08-2013,9140.0,11421.5
-26.970278,27.211111,23-08-2013,9482.0,9692.5
-26.880278,26.965,23-08-2013,10123.0,12178.0
-30.398056,30.601944,24-08-2013,8527.0,9602.0
-24.99328,30.81444,26-08-2013,8133.5,9220.0
-29.380556,30.2775,26-08-2013,8840.0,10292.5
-26.73806,27.59194,26-08-2013,8401.5,9611.0
-26.45,28.085833,26-08-2013,9213.0,11285.0
-33.818056,19.694722,26-08-2013,,
-34.065833,20.404167,27-08-2013,7588.0,8365.0
-25.127778,27.628889,27-08-2013,9034.5,11544.0
-24.69514,27.40906,27-08-2013,8829.5,10136.5
-22.43772222,31.07805556,27-08-2013,8870.5,9921.0
-25.681111,31.783333,27-08-2013,8477.0,10156.0
-25.67386,31.57527,27-08-2013,8889.0,9650.5
-28.747778,31.745833,27-08-2013,8788.0,10096.5
-27.169444,29.233889,27-08-2013,12140.0,13985.0
-27.00222,28.76528,27-08-2013,11597.5,17347.5
-27.273889,28.49,27-08-2013,8953.0,9986.5
-29.042222,24.6,27-08-2013,7999.5,8986.0
-29.028629,24.638389,27-08-2013,8295.5,10292.5
-29.033333,23.983333,27-08-2013,8894.0,11176.5
-28.760833,17.730278,28-08-2013,8448.0,8709.0
-29.161667,23.696389,28-08-2013,8863.0,9239.0
-25.436111,31.982222,28-08-2013,9100.5,10599.0
-23.838611,31.640833,28-08-2013,8472.0,9434.0
-25.398889,31.610556,28-08-2013,9148.5,11073.5
-25.14944444,31.94055556,28-08-2013,9110.0,11430.5
-28.801278,31.955389,28-08-2013,9436.0,10245.5
-27.937778,31.209444,28-08-2013,8536.5,9543.5
-28.69485,28.23487,28-08-2013,8588.0,10012.5
-28.883333,27.89,28-08-2013,8961.5,10672.5
-34.405833,19.600556,28-08-2013,8499.0,9357.0
-28.058889,30.373611,28-08-2013,8913.0,10222.0
-27.5275,30.858056,29-08-2013,9042.5,10465.0
-26.970278,27.211111,29-08-2013,7698.5,8171.0
-33.501667,21.624167,29-08-2013,8829.0,9949.5
-34.075556,20.145556,29-08-2013,9228.0,11095.5
-33.897778,20.012778,29-08-2013,7672.0,8573.0
-27.01011111,26.69808333,30-08-2013,8250.5,9318.0
-29.744167,29.905833,30-08-2013,9331.5,10773.5
-26.648056,27.089444,30-08-2013,9298.5,11605.5
-26.880278,26.965,30-08-2013,9377.0,11774.0
-26.98472222,26.63227778,30-08-2013,9562.5,12244.5
-25.99136,27.84208,02-09-2013,8881.5,10633.0
-30.733889,29.828333,02-09-2013,9388.0,10376.0
-29.7775,29.470833,02-09-2013,8797.0,10365.0
-29.987778,29.851667,02-09-2013,8756.0,9703.0
-29.744167,29.905833,02-09-2013,8959.5,10235.5
-26.45,28.085833,02-09-2013,9213.0,11285.0
-27.671111,27.236944,02-09-2013,9436.5,11111.0
-31.396,29.2651,02-09-2013,8865.5,9351.0
-31.554722,29.245556,02-09-2013,8497.0,9762.0
-25.73411,27.21422,03-09-2013,8947.5,10865.0
-27.398611,26.614722,03-09-2013,8682.5,10607.0
-29.160278,26.573333,03-09-2013,9180.0,11316.5
-30.568333,29.422778,03-09-2013,8563.0,9687.5
-30.570833,29.150556,03-09-2013,9175.5,11264.0
-31.104278,29.399722,03-09-2013,8207.0,9042.0
-25.45963889,28.26430556,03-09-2013,8940.0,11046.0
-28.338333,31.373611,03-09-2013,8734.0,10586.0
-27.495556,26.074722,03-09-2013,9168.5,11889.5
-29.161667,23.696389,04-09-2013,8604.0,9131.0
-27.01011111,26.69808333,04-09-2013,8250.5,9318.0
-25.81048333,27.90955222,04-09-2013,8876.0,10466.0
-23.658056,31.05,04-09-2013,8696.5,10899.5
-25.49037,30.6986,04-09-2013,8344.0,9310.5
-27.00222,28.76528,04-09-2013,8967.0,10745.0
-26.648056,27.089444,04-09-2013,9230.5,11569.0
-26.970278,27.211111,04-09-2013,7698.5,8171.0
-26.880278,26.965,04-09-2013,9367.5,11770.5
-27.273889,28.49,04-09-2013,8377.5,9482.5
-27.3,28.586944,04-09-2013,9528.5,12369.0
-26.98472222,26.63227778,04-09-2013,9562.5,12244.5
-29.033333,23.983333,04-09-2013,8874.0,11080.0
-30.336111,27.359444,04-09-2013,8660.0,9279.5
-29.615556,27.065278,04-09-2013,9205.0,11522.5
-31.031389,28.883333,04-09-2013,8933.0,9817.0
-30.86013889,29.07125,04-09-2013,9162.5,10891.0
-30.77586667,29.03221667,04-09-2013,9313.0,11407.0
-34.031944,22.053333,04-09-2013,,
-34.039722,22.133333,04-09-2013,8541.0,9450.0
-33.08883333,19.21878333,04-09-2013,9117.0,9926.0
-30.830556,26.921389,05-09-2013,8445.5,9270.0
-28.44555556,32.325,03-10-2013,9053.0,10443.5
-29.744167,29.905833,05-09-2013,8936.0,10250.5
-30.13573889,30.67422222,05-09-2013,8864.5,9363.0
-29.160278,26.573333,05-09-2013,9180.0,11316.5
-30.679722,26.7125,05-09-2013,8998.0,10406.0
-30.160091,27.40124,05-09-2013,8997.0,11007.0
-34.02861,22.22222,05-09-2013,8181.0,8716.0
-24.058889,31.237222,06-09-2013,8751.0,10752.5
-27.573056,24.746389,06-09-2013,9233.5,11608.5
-31.000833,26.353056,06-09-2013,8603.0,9863.0
-29.803611,30.516111,06-09-2013,9073.0,9989.0
-28.735556,29.820556,09-09-2013,8601.5,9514.0
-26.73806,27.59194,09-09-2013,9326.0,10002.0
-26.45,28.085833,09-09-2013,9291.0,11478.0
-33.38056,19.30167,09-09-2013,,
-32.502778,19.535833,09-09-2013,9748.0,12290.5
-34.005833,22.351111,09-09-2013,,
-31.860278,18.6875,10-09-2013,8665.0,9761.0
-25.127778,27.628889,10-09-2013,9633.0,11699.5
-24.69514,27.40906,10-09-2013,9495.0,10664.5
-22.769722,30.886944,10-09-2013,9600.0,11227.0
-23.281,30.54305556,10-09-2013,9717.5,11188.0
-27.802778,28.768333,10-09-2013,8782.0,10536.0
-32.595833,19.009444,10-09-2013,8365.0,9036.5
-29.161667,23.696389,11-09-2013,8604.0,9131.0
-27.01011111,26.69808333,11-09-2013,9514.0,10483.0
-29.641944,30.6875,11-09-2013,8050.0,8865.0
-25.20639,27.558,11-09-2013,9417.0,10704.5
-27.363611,31.783333,11-09-2013,8237.5,8900.0
-26.970278,27.211111,11-09-2013,9061.0,9359.5
-26.880278,26.965,11-09-2013,10046.0,12174.5
-26.98472222,26.63227778,11-09-2013,10291.0,12698.0
-28.768056,20.720556,11-09-2013,9279.0,11650.0
-34.092222,21.295278,11-09-2013,9650.0,11171.0
-33.13083,18.86278,11-09-2013,8626.0,10011.0
-33.7075,18.97444444,11-09-2013,8817.0,9913.5
-32.94583,18.33667,11-09-2013,8348.0,9049.5
-26.905,32.324722,12-09-2013,8991.0,9178.0
-27.602222,29.942778,12-09-2013,,
-33.31388889,19.07472222,12-09-2013,8311.0,8877.0
-26.98472222,26.63227778,13-09-2013,10291.0,12698.0
-27.902778,24.615556,13-09-2013,9614.5,12161.5
-25.99136,27.84208,16-09-2013,8961.0,10832.5
-26.03611,30.99778,16-09-2013,9723.5,10689.0
-26.45,28.085833,16-09-2013,9291.0,11478.0
-25.447222,30.711667,16-09-2013,8585.5,9720.0
-28.760833,17.730278,17-09-2013,8694.0,8786.0
-27.01011111,26.69808333,17-09-2013,8321.0,9555.5
-25.73411,27.21422,17-09-2013,9085.0,11195.0
-27.00222,28.76528,17-09-2013,8967.0,10745.0
-26.648056,27.089444,17-09-2013,9463.0,12079.5
-26.970278,27.211111,17-09-2013,7732.0,8265.5
-26.880278,26.965,17-09-2013,9509.0,11860.5
-26.98472222,26.63227778,17-09-2013,9606.0,12463.5
-29.042222,24.6,17-09-2013,8626.0,9237.5
-29.028629,24.638389,17-09-2013,9081.5,11200.0
-29.033333,23.983333,17-09-2013,8874.0,11080.0
-25.45963889,28.26430556,17-09-2013,8940.0,11046.0
-25.57877778,29.12747222,17-09-2013,9193.5,11199.5
-28.760833,17.730278,18-09-2013,8694.0,8786.0
-29.161667,23.696389,18-09-2013,8604.0,9131.0
-25.81048333,27.90955222,18-09-2013,9052.0,10454.5
-25.398889,31.610556,18-09-2013,10133.5,11728.5
-27.935,26.126667,18-09-2013,9394.0,12463.0
-27.671111,27.236944,18-09-2013,9378.5,11516.0
-29.033333,23.983333,18-09-2013,8874.0,11080.0
-28.75,30.442778,19-09-2013,8671.5,10534.5
-27.38972222,26.46388889,19-09-2013,7977.5,8634.5
-34.250556,20.9925,19-09-2013,8186.0,8910.0
-29.744167,29.905833,20-09-2013,9038.5,10199.0
-27.671111,27.236944,20-09-2013,9378.5,11516.0
-27.573056,24.746389,20-09-2013,9249.0,11166.0
-28.760833,17.730278,23-09-2013,8694.0,8786.0
-29.380556,30.2775,23-09-2013,8896.0,10012.0
-33.818056,19.694722,23-09-2013,7978.5,8677.0
-34.065833,20.404167,24-09-2013,7562.0,8261.0
-24.670833,28.560833,24-09-2013,9121.0,11446.0
-25.681111,31.783333,24-09-2013,10132.0,11090.5
-25.67386,31.57527,24-09-2013,9557.5,10295.5
-28.747778,31.745833,24-09-2013,,
-29.140556,31.391944,25-09-2013,9075.0,9578.5
-25.127778,27.628889,25-09-2013,,
-24.69514,27.40906,25-09-2013,9513.0,10731.5
-27.937778,31.209444,25-09-2013,8536.5,9543.5
-28.404444,30.013056,25-09-2013,9207.0,10570.5
-26.73806,27.59194,25-09-2013,,
-26.45,28.085833,25-09-2013,9220.5,11308.5
-33.501667,21.624167,25-09-2013,8571.0,9193.0
-27.01011111,26.69808333,26-09-2013,9256.0,10170.0
-22.225556,29.990556,26-09-2013,8593.0,9543.0
-25.436111,31.982222,26-09-2013,9976.0,11339.0
-25.20639,27.558,26-09-2013,,
-28.801278,31.955389,26-09-2013,9222.5,10392.5
-27.169444,29.233889,26-09-2013,9895.5,12268.0
-27.00222,28.76528,26-09-2013,8967.0,10745.0
-26.648056,27.089444,26-09-2013,,
-26.970278,27.211111,26-09-2013,8741.0,9235.5
-26.880278,26.965,26-09-2013,9856.0,12098.0
-28.141944,26.417778,26-09-2013,9930.5,12441.0
-28.058889,30.373611,26-09-2013,8691.0,9787.5
-26.861111,28.884722,27-09-2013,15159.0,18549.0
-27.902778,24.615556,27-09-2013,9308.0,11763.0
-25.99136,27.84208,30-09-2013,9123.0,10970.5
-29.7775,29.470833,30-09-2013,8954.0,10426.5
-29.987778,29.851667,30-09-2013,8726.0,9732.0
-29.744167,29.905833,30-09-2013,9038.5,10199.0
-26.45,28.085833,30-09-2013,9220.5,11308.5
-31.396,29.2651,30-09-2013,8582.0,9442.5
-31.554722,29.245556,30-09-2013,8447.5,9995.5
-24.183889,30.823889,01-10-2013,9616.0,10788.0
-25.73411,27.21422,01-10-2013,4790.5,5547.0
-28.44555556,32.325,31-10-2013,9053.0,10443.5
-27.671111,27.236944,01-10-2013,,
-30.568333,29.422778,01-10-2013,8697.0,9772.5
-30.570833,29.150556,01-10-2013,9148.5,11144.0
-31.104278,29.399722,01-10-2013,8406.0,9419.5
-34.031944,22.053333,01-10-2013,,
-34.005833,22.351111,01-10-2013,9163.5,10169.5
-25.45963889,28.26430556,01-10-2013,8853.5,10812.0
-28.068333,31.55,01-10-2013,8841.5,10561.0
-29.161667,23.696389,02-10-2013,9281.0,9627.5
-27.01011111,26.69808333,02-10-2013,9256.0,10170.0
-25.81048333,27.90955222,02-10-2013,9146.5,10693.5
-24.058889,31.237222,02-10-2013,8973.0,11477.5
-30.733889,29.828333,02-10-2013,8829.5,9647.5
-30.398056,30.601944,02-10-2013,8513.5,9609.5
-27.00222,28.76528,02-10-2013,9364.0,11614.0
-27.02314,28.59389,02-10-2013,9067.5,10265.5
-27.273889,28.49,02-10-2013,8255.0,9457.0
-27.3,28.586944,02-10-2013,9591.0,12667.5
-27.802778,28.768333,02-10-2013,8932.0,10864.0
-26.98472222,26.63227778,02-10-2013,10080.0,12886.0
-27.398611,26.614722,02-10-2013,9734.0,11727.5
-27.671111,27.236944,02-10-2013,,
-29.160278,26.573333,02-10-2013,9960.5,11880.0
-29.615556,27.065278,02-10-2013,10400.5,14105.0
-28.883333,27.89,02-10-2013,9164.5,10220.5
-31.031389,28.883333,02-10-2013,8826.0,9687.0
-30.86013889,29.07125,02-10-2013,9124.5,10795.0
-30.77586667,29.03221667,02-10-2013,8980.0,11041.5
-34.039722,22.133333,02-10-2013,8541.0,9450.0
-34.02861,22.22222,02-10-2013,,
-27.495556,26.074722,02-10-2013,9913.0,12738.0
-28.44555556,32.325,16-01-2014,44594.5,41524.0
-29.744167,29.905833,03-10-2013,9038.5,10199.0
-26.648056,27.089444,03-10-2013,,
-26.970278,27.211111,03-10-2013,8741.0,9235.5
-26.880278,26.965,03-10-2013,9856.0,12098.0
-27.3,28.586944,03-10-2013,9591.0,12667.5
-30.160091,27.40124,03-10-2013,9071.5,11175.5
-30.336111,27.359444,03-10-2013,9350.5,11522.0
-29.615556,27.065278,03-10-2013,10400.5,14105.0
-30.830556,26.921389,04-10-2013,8501.5,9598.5
-30.679722,26.7125,04-10-2013,9147.0,9784.5
-29.803611,30.516111,04-10-2013,8587.0,9640.0
-26.73806,27.59194,07-10-2013,9194.5,9557.0
-26.45,28.085833,07-10-2013,9191.0,11321.0
-31.436944,20.474722,07-10-2013,10052.5,12671.5
-29.1825,23.575556,07-10-2013,,
-33.38056,19.30167,07-10-2013,9423.0,10824.5
-32.502778,19.535833,07-10-2013,10085.0,13488.5
-31.860278,18.6875,08-10-2013,8804.0,9748.0
-25.127778,27.628889,08-10-2013,9364.0,11570.0
-24.69514,27.40906,08-10-2013,9289.5,10601.0
-22.769722,30.886944,08-10-2013,8713.0,10511.0
-28.735556,29.820556,08-10-2013,8511.0,9503.5
-27.169444,29.233889,08-10-2013,9895.5,12268.0
-26.861111,28.884722,08-10-2013,10095.0,12920.0
-27.00222,28.76528,08-10-2013,9364.0,11614.0
-34.092222,21.295278,08-10-2013,9650.0,11171.0
-33.13083,18.86278,08-10-2013,8659.0,9962.5
-32.94583,18.33667,08-10-2013,8449.0,9153.0
-29.161667,23.696389,09-10-2013,9281.0,9627.5
-29.641944,30.6875,09-10-2013,8284.5,9235.0
-25.20639,27.558,09-10-2013,9365.5,10519.5
-26.905,32.324722,09-10-2013,8088.5,8390.0
-27.602222,29.942778,09-10-2013,9184.5,11192.5
-33.7075,18.97444444,09-10-2013,9073.0,10137.0
-23.658056,31.05,10-10-2013,8804.0,11153.5
-27.363611,31.783333,10-10-2013,,
-26.970278,27.211111,10-10-2013,8965.0,9191.0
-33.31388889,19.07472222,10-10-2013,8376.5,9053.0
-27.01011111,26.69808333,11-10-2013,9344.0,10147.0
-26.648056,27.089444,11-10-2013,9829.5,12060.5
-26.880278,26.965,11-10-2013,9978.5,12163.0
-26.98472222,26.63227778,11-10-2013,10151.0,12841.5
-27.902778,24.615556,11-10-2013,9418.0,12155.0
-26.861111,28.884722,13-10-2013,9656.5,12369.0
-25.99136,27.84208,14-10-2013,8907.5,10495.0
-26.45,28.085833,14-10-2013,9191.0,11321.0
-27.01011111,26.69808333,15-10-2013,9344.0,10147.0
-25.73411,27.21422,15-10-2013,9476.0,11615.0
-24.99328,30.81444,15-10-2013,8295.0,9232.0
-27.5275,30.858056,15-10-2013,9042.5,10465.0
-26.861111,28.884722,15-10-2013,9656.5,12369.0
-27.00222,28.76528,15-10-2013,9364.0,11614.0
-26.648056,27.089444,15-10-2013,9829.5,12060.5
-26.970278,27.211111,15-10-2013,8965.0,9191.0
-26.880278,26.965,15-10-2013,9978.5,12163.0
-26.98472222,26.63227778,15-10-2013,10151.0,12841.5
-25.45963889,28.26430556,15-10-2013,9070.5,10718.5
-29.161667,23.696389,16-10-2013,9179.5,10015.5
-25.81048333,27.90955222,16-10-2013,9346.5,10736.5
-24.670833,28.560833,16-10-2013,9289.5,11416.5
-28.75,30.442778,16-10-2013,10436.5,11777.0
-29.161667,30.629722,16-10-2013,8744.5,9695.5
-29.160278,26.573333,16-10-2013,9960.5,11880.0
-29.033333,23.983333,16-10-2013,8862.0,11596.0
-28.768056,20.720556,16-10-2013,9739.0,11368.0
-29.161667,23.696389,17-10-2013,9179.5,10015.5
-29.744167,29.905833,17-10-2013,9026.0,10568.0
-27.671111,27.236944,17-10-2013,8213.0,9480.0
-34.250556,20.9925,17-10-2013,9927.5,10387.0
-29.380556,30.2775,21-10-2013,8896.0,10012.0
-33.818056,19.694722,21-10-2013,8294.0,9236.5
-27.01011111,26.69808333,22-10-2013,8689.0,9341.5
-34.065833,20.404167,22-10-2013,16654.0,19142.0
-25.127778,27.628889,22-10-2013,9448.5,11749.0
-25.20639,27.558,22-10-2013,8761.0,10220.5
-24.69514,27.40906,22-10-2013,8489.5,10094.5
-26.648056,27.089444,22-10-2013,9829.5,12060.5
-26.970278,27.211111,22-10-2013,8171.0,8498.0
-26.880278,26.965,22-10-2013,9730.0,11799.0
-26.73806,27.59194,22-10-2013,8373.0,9351.0
-26.45,28.085833,22-10-2013,9191.0,11321.0
-26.98472222,26.63227778,22-10-2013,9611.0,11990.0
-28.141944,26.417778,22-10-2013,16334.0,19483.0
-29.042222,24.6,22-10-2013,8563.0,9145.0
-29.028629,24.638389,22-10-2013,9507.5,11358.0
-33.501667,21.624167,22-10-2013,8593.0,8960.5
-34.075556,20.145556,22-10-2013,9228.0,11095.5
-28.760833,17.730278,23-10-2013,8819.0,9102.0
-29.161667,23.696389,23-10-2013,8669.0,9084.0
-29.140556,31.391944,23-10-2013,9075.0,9578.5
-28.801278,31.955389,23-10-2013,9222.5,10392.5
-27.169444,29.233889,23-10-2013,9885.5,11200.0
-26.861111,28.884722,23-10-2013,9656.5,12369.0
-27.00222,28.76528,23-10-2013,9364.0,11614.0
-26.970278,27.211111,23-10-2013,8171.0,8498.0
-27.38972222,26.46388889,23-10-2013,8956.0,9835.5
-26.98472222,26.63227778,23-10-2013,9611.0,11990.0
-27.398611,26.614722,23-10-2013,9175.5,10540.5
-27.671111,27.236944,23-10-2013,,
-34.405833,19.600556,23-10-2013,8499.0,9357.0
-28.058889,30.373611,23-10-2013,8738.5,9575.0
-33.897778,20.012778,23-10-2013,12658.0,15225.0
-28.747778,31.745833,24-10-2013,,
-27.5275,30.858056,24-10-2013,9042.5,10465.0
-28.116667,26.725278,24-10-2013,9626.5,11742.0
-34.329722,18.990278,24-10-2013,,
-27.573056,24.746389,25-10-2013,8941.5,11183.5
-25.99136,27.84208,28-10-2013,8506.0,9586.5
-29.7775,29.470833,28-10-2013,8348.5,9076.0
-29.987778,29.851667,28-10-2013,8738.0,9738.0
-29.744167,29.905833,28-10-2013,9273.0,10653.0
-26.45,28.085833,28-10-2013,,
-27.01011111,26.69808333,29-10-2013,8689.0,9341.5
-25.73411,27.21422,29-10-2013,9211.5,11293.0
-30.733889,29.828333,29-10-2013,8891.5,9973.5
-27.00222,28.76528,29-10-2013,9432.0,11001.5
-26.648056,27.089444,29-10-2013,8878.5,10227.5
-26.970278,27.211111,29-10-2013,8171.0,8498.0
-26.880278,26.965,29-10-2013,9730.0,11799.0
-27.802778,28.768333,29-10-2013,9266.0,10789.0
-26.98472222,26.63227778,29-10-2013,9611.0,11990.0
-25.45963889,28.26430556,29-10-2013,8945.5,9790.0
-28.338333,31.373611,29-10-2013,9483.5,11546.0
-28.068333,31.55,29-10-2013,8841.5,10561.0
-25.81048333,27.90955222,30-10-2013,8731.5,9635.0
-30.830556,26.921389,30-10-2013,8818.0,9613.5
-30.398056,30.601944,30-10-2013,8513.5,9609.5
-30.160091,27.40124,30-10-2013,9774.0,12024.0
-30.336111,27.359444,30-10-2013,9134.0,11161.5
-28.883333,27.89,30-10-2013,9164.5,10220.5
-28.768056,20.720556,30-10-2013,8922.5,10491.5
-31.104278,29.399722,30-10-2013,8013.0,8018.5
-31.396,29.2651,30-10-2013,9399.5,11748.0
-31.554722,29.245556,30-10-2013,10344.0,11061.0
-28.44555556,32.325,13-02-2014,8668.5,9900.5
-30.13573889,30.67422222,31-10-2013,8187.5,9389.5
-28.69485,28.23487,31-10-2013,8868.5,9959.0
-28.883333,27.89,31-10-2013,9164.5,10220.5
-31.436944,20.474722,31-10-2013,9816.5,12663.0
-30.570833,29.150556,31-10-2013,9145.0,10809.0
-29.744167,29.905833,01-11-2013,9273.0,10653.0
-30.568333,29.422778,01-11-2013,,
-31.031389,28.883333,01-11-2013,9482.0,12303.5
-30.77586667,29.03221667,01-11-2013,9415.0,11274.5
-29.803611,30.516111,01-11-2013,8587.0,9640.0
-26.73806,27.59194,04-11-2013,8665.0,9590.5
-26.45,28.085833,04-11-2013,,
-27.3,28.586944,04-11-2013,,
-26.98472222,26.63227778,04-11-2013,9434.5,11589.5
-33.38056,19.30167,04-11-2013,,
-32.502778,19.535833,04-11-2013,10500.5,14149.0
-27.01011111,26.69808333,05-11-2013,8175.5,8941.0
-31.860278,18.6875,05-11-2013,9739.0,12414.0
-24.679167,30.8025,05-11-2013,8851.0,10654.0
-33.980556,21.653333,05-11-2013,8636.0,9855.5
-25.127778,27.628889,05-11-2013,8825.0,10450.5
-24.39619444,27.08983333,05-11-2013,8624.5,9801.0
-24.69514,27.40906,05-11-2013,8866.5,10106.5
-27.169444,29.233889,05-11-2013,9885.5,11200.0
-26.861111,28.884722,05-11-2013,9466.0,11057.0
-26.98472222,26.63227778,05-11-2013,9434.5,11589.5
-27.398611,26.614722,05-11-2013,8380.5,10009.5
-27.671111,27.236944,05-11-2013,9717.5,11054.0
-32.595833,19.009444,05-11-2013,8431.0,9504.5
-29.641944,30.6875,06-11-2013,8435.5,8855.5
-25.20639,27.558,06-11-2013,8345.5,9624.5
-27.00222,28.76528,06-11-2013,9432.0,11001.5
-27.02314,28.59389,06-11-2013,9525.0,11206.5
-26.970278,27.211111,06-11-2013,7666.5,8028.0
-26.880278,26.965,06-11-2013,9646.5,11597.0
-27.273889,28.49,06-11-2013,8520.5,9222.5
-27.4275,28.525833,06-11-2013,10241.0,13706.0
-33.13083,18.86278,06-11-2013,9267.0,11589.0
-33.7075,18.97444444,06-11-2013,8822.0,9948.0
-32.94583,18.33667,06-11-2013,8598.0,9324.0
-24.058889,31.237222,07-11-2013,8918.5,10932.5
-27.602222,29.942778,07-11-2013,9077.0,10630.5
-27.3,28.586944,07-11-2013,,
-27.902778,24.615556,07-11-2013,9410.0,11982.0
-28.69485,28.23487,07-11-2013,8868.5,9959.0
-33.31388889,19.07472222,07-11-2013,8523.5,9521.5
-27.573056,24.746389,08-11-2013,8790.5,11047.0
-27.573056,24.746389,10-11-2013,8790.5,11047.0
-28.760833,17.730278,11-11-2013,7820.0,8308.0
-29.161667,23.696389,11-11-2013,8641.0,9066.5
-25.99136,27.84208,11-11-2013,,
-26.861111,28.884722,11-11-2013,9028.0,10380.0
-30.86013889,29.07125,11-11-2013,9578.5,11273.5
-27.01011111,26.69808333,12-11-2013,9005.0,9725.0
-25.73411,27.21422,12-11-2013,9324.0,11367.0
-22.769722,30.886944,12-11-2013,9002.0,10476.0
-27.00222,28.76528,12-11-2013,9114.0,10652.5
-26.648056,27.089444,12-11-2013,9036.0,10199.0
-26.970278,27.211111,12-11-2013,8787.0,9099.0
-26.880278,26.965,12-11-2013,,
-26.98472222,26.63227778,12-11-2013,9983.5,12429.5
-33.08883333,19.21878333,12-11-2013,9334.0,10744.5
-25.45963889,28.26430556,12-11-2013,8564.0,9597.5
-29.161667,23.696389,13-11-2013,8641.0,9066.5
-25.81048333,27.90955222,13-11-2013,8971.5,9932.0
-22.43772222,31.07805556,13-11-2013,9213.0,10785.0
-28.75,30.442778,13-11-2013,10436.5,11777.0
-29.161667,30.629722,13-11-2013,8744.5,9695.5
-28.141944,26.417778,13-11-2013,9906.5,12256.0
-28.1175,26.719444,13-11-2013,9726.0,11899.0
-29.160278,26.573333,13-11-2013,9586.0,11432.0
-29.033333,23.983333,13-11-2013,9277.0,12049.5
-34.02861,22.22222,13-11-2013,8997.5,9609.0
-34.005833,22.351111,13-11-2013,8815.5,9733.5
